Gene1,Gene2
esrrb,cobll1
esrrb,sun1
esrrb,hspa8
esrrb,ddah2
esrrb,csrp2
esrrb,dppa2
esrrb,crybg2
esrrb,rbpms2
esrrb,msi2
esrrb,plk2
esrrb,rasgrp2
esrrb,cdh1
esrrb,bcl3
esrrb,hspa5
esrrb,pou5f1
esrrb,2410141k09rik
esrrb,rbms1
esrrb,gabbr1
esrrb,eif4a2
esrrb,atp1b1
esrrb,slc16a1
esrrb,stag3
esrrb,fgfr4
esrrb,hmces
esrrb,ccn2
esrrb,sat1
esrrb,abcc5
esrrb,hells
esrrb,elovl6
esrrb,oat
esrrb,bub1b
esrrb,ckb
esrrb,ifrd1
esrrb,nanog
esrrb,hspb1
esrrb,nktr
esrrb,bcam
esrrb,actg1
esrrb,car2
esrrb,pmm1
esrrb,tpd52
esrrb,tcf15
esrrb,zic3
esrrb,galnt2
esrrb,tmem150a
esrrb,cox7a1
esrrb,cdc20
esrrb,atg16l2
esrrb,pipox
esrrb,ctsa
esrrb,uap1
esrrb,pcsk6
esrrb,slc1a5
esrrb,calr
esrrb,ung
esrrb,xaf1
esrrb,susd2
esrrb,tcea3
esrrb,enah
esrrb,zfp532
esrrb,khdc3
esrrb,zfp57
esrrb,hist1h1b
esrrb,plod1
esrrb,tdh
esrrb,gnpda1
esrrb,slc20a1
esrrb,pdpn
esrrb,zscan10
esrrb,bmper
esrrb,etv4
esrrb,rdm1
esrrb,sri
esrrb,spry4
esrrb,frrs1
esrrb,slc7a3
esrrb,ube2c
esrrb,mgst3
esrrb,sept1
esrrb,hnf1b
esrrb,epas1
esrrb,trim2
esrrb,fkbp11
esrrb,tinagl1
esrrb,tspan9
esrrb,zfp710
esrrb,mdn1
esrrb,txndc12
esrrb,mt1
esrrb,slc35f5
esrrb,pdia3
esrrb,hsd17b14
esrrb,sfmbt2
esrrb,tns1
esrrb,eps8l2
esrrb,dusp9
esrrb,cenpv
esrrb,mdm2
esrrb,st5
esrrb,amotl2
esrrb,rbbp7
esrrb,hist1h2bk
esrrb,gdpd5
esrrb,edem1
esrrb,slc26a10
esrrb,gls
esrrb,asah1
esrrb,kdm3a
esrrb,slc5a11
esrrb,arf4
esrrb,dkk1
esrrb,myo1c
esrrb,patj
esrrb,mrps5
esrrb,tcf7l2
esrrb,cited2
esrrb,gata6
esrrb,thbd
esrrb,neu1
esrrb,top2a
esrrb,herpud1
esrrb,itga9
esrrb,sms
esrrb,hist1h4k
esrrb,mdk
esrrb,hist1h1a
esrrb,gaa
esrrb,fahd2a
esrrb,dnmt3a
esrrb,tmem9
esrrb,lifr
esrrb,qdpr
esrrb,retreg1
esrrb,tmem231
esrrb,epha2
esrrb,nrg2
esrrb,msc
esrrb,sinhcaf
esrrb,shroom3
esrrb,ifitm1
esrrb,vsir
esrrb,tmem144
esrrb,ctsl
esrrb,spry2
esrrb,sord
esrrb,adam19
esrrb,selenok
esrrb,anxa5
esrrb,il33
esrrb,pml
esrrb,selenow
esrrb,nasp
esrrb,hist1h2bf
esrrb,apobec3
esrrb,tgif1
esrrb,krt19
esrrb,arhgap21
esrrb,gfpt2
esrrb,f3
esrrb,gata4
esrrb,fam83d
esrrb,serping1
esrrb,rffl
esrrb,kat6b
esrrb,crip2
esrrb,bcat1
esrrb,fgf10
esrrb,slco3a1
esrrb,ndrg4
esrrb,tnk2
esrrb,lama1
esrrb,klf4
esrrb,cdh6
esrrb,myh9
esrrb,gsta4
esrrb,ahcy
esrrb,ccng1
esrrb,timp3
esrrb,hsp90b1
esrrb,gabarapl1
esrrb,rpp25
esrrb,msantd3
esrrb,cald1
esrrb,dnajc10
esrrb,lrpap1
esrrb,mpzl2
esrrb,prdx1
esrrb,manba
esrrb,cstb
esrrb,lrrc2
esrrb,hk2
esrrb,srm
esrrb,tmed9
esrrb,gas6
esrrb,ly6e
esrrb,smad7
esrrb,zfp600
esrrb,epha4
esrrb,ampd2
esrrb,ccnd3
esrrb,klf6
esrrb,wdr45
esrrb,ier2
esrrb,tcl1
esrrb,etl4
esrrb,rcn3
esrrb,rbm38
esrrb,tax1bp3
esrrb,plekha7
esrrb,cyba
esrrb,adgre5
esrrb,idi1
esrrb,tagln2
esrrb,itpk1
esrrb,surf4
esrrb,cndp2
esrrb,chchd10
esrrb,lamb1
esrrb,tle1
esrrb,colgalt1
esrrb,lgmn
esrrb,2200002d01rik
esrrb,ranbp17
esrrb,akap12
esrrb,tuba4a
esrrb,tcn2
esrrb,nipsnap1
esrrb,id3
esrrb,msh2
esrrb,s100a6
esrrb,lamp1
esrrb,wdr1
esrrb,nagk
esrrb,ppp2r5a
esrrb,kdelr2
esrrb,gga2
esrrb,gabarap
esrrb,apoe
esrrb,tfeb
esrrb,stxbp2
gabbr1,soat1
gabbr1,ccnb2
gabbr1,tpx2
gabbr1,oat
gabbr1,mfge8
gabbr1,itm2b
gabbr1,srprb
gabbr1,gas6
gabbr1,selenos
gabbr1,cpm
gabbr1,bub1b
gabbr1,msmo1
gabbr1,nfatc2ip
gabbr1,dap
gabbr1,fahd2a
gabbr1,tmem9
gabbr1,sdcbp
gabbr1,mcm10
gabbr1,spc25
gabbr1,pdcd6ip
gabbr1,mfsd1
gabbr1,pdia6
gabbr1,gnpda1
gabbr1,galk1
gabbr1,arhgap29
gabbr1,hook1
gabbr1,cst3
gabbr1,cotl1
gabbr1,rmc1
gabbr1,creb3l2
gabbr1,rffl
gabbr1,mcm6
gabbr1,cr1l
gabbr1,tmem214
gabbr1,tmem231
gabbr1,cndp2
gabbr1,acadm
gabbr1,camsap3
gabbr1,atp6v0a1
gabbr1,nipsnap1
gabbr1,ccnb1
gabbr1,mcfd2
gabbr1,gaa
gabbr1,pfkl
gabbr1,fam234a
gabbr1,txndc5
gabbr1,bag2
gabbr1,pofut2
gabbr1,dnajc3
gabbr1,rtn1
gabbr1,shroom3
gabbr1,wdfy1
gabbr1,qdpr
gabbr1,idi1
gabbr1,nfxl1
gabbr1,ly75
gabbr1,cdc42se2
gabbr1,tfrc
gabbr1,asah1
gabbr1,npl
gabbr1,marc2
gabbr1,pdia5
gabbr1,me1
gabbr1,fam83d
gabbr1,uap1
gabbr1,akr1b3
gabbr1,serpine2
gabbr1,shisa5
gabbr1,snx2
gabbr1,dnajc10
gabbr1,p4ha1
gabbr1,ccng1
gabbr1,crtap
gabbr1,cdipt
gabbr1,psap
gabbr1,gldc
gabbr1,ctnnal1
gabbr1,nusap1
gabbr1,dusp3
gabbr1,rnpep
gabbr1,sun2
gabbr1,hdlbp
gabbr1,gga2
gabbr1,fgfr4
gabbr1,calu
gabbr1,actl6a
gabbr1,colgalt1
gabbr1,vkorc1
gabbr1,ppib
gabbr1,edem1
gabbr1,msh2
gabbr1,bnip3
gabbr1,mtf2
gabbr1,neu1
gabbr1,carhsp1
gabbr1,ghr
gabbr1,mgst3
gabbr1,tmed9
gabbr1,kdelr2
gabbr1,ahcy
gabbr1,pttg1ip
gabbr1,lamp1
gabbr1,p4ha2
gabbr1,mdn1
gabbr1,glipr2
gabbr1,pdia4
gabbr1,rbms1
gabbr1,patj
gabbr1,gnptab
gabbr1,tpm1
gabbr1,apaf1
gabbr1,rhpn1
gabbr1,cstb
gabbr1,alpl
gabbr1,gng10
gabbr1,selenok
gabbr1,prkab1
gabbr1,5031439g07rik
gabbr1,pdcd4
gabbr1,hip1
gabbr1,d230025d16rik
gabbr1,myo6
gabbr1,sh3pxd2b
gabbr1,pnp
gabbr1,loxl2
gabbr1,gsr
gabbr1,ctsl
gabbr1,tpd52
gabbr1,abcc5
gabbr1,copa
gabbr1,ect2
gabbr1,gclm
gabbr1,jpt1
gabbr1,gorasp2
gabbr1,lama1
gabbr1,prdx4
gabbr1,ets1
gabbr1,vangl1
gabbr1,sdf2l1
gabbr1,mme
gabbr1,gabarapl2
gabbr1,setx
gabbr1,pdia3
gabbr1,ranbp17
gabbr1,f3
gabbr1,adam23
gabbr1,retreg1
gabbr1,lgmn
gabbr1,echdc2
gabbr1,rpn1
gabbr1,gabarapl1
gabbr1,pmm1
gabbr1,ctsd
gabbr1,rab11a
gabbr1,surf4
gabbr1,abhd5
gabbr1,rab3il1
gabbr1,lrpap1
gabbr1,rnf157
gabbr1,top2a
gabbr1,ssr3
gabbr1,frrs1
gabbr1,sec23a
gabbr1,insig1
gabbr1,fzr1
gabbr1,arfgap1
gabbr1,amfr
gabbr1,xbp1
gabbr1,acp6
gabbr1,slc25a4
gabbr1,tfcp2l1
gabbr1,tns1
gabbr1,4930402h24rik
gabbr1,sri
gabbr1,pafah1b3
gabbr1,kpna2
gabbr1,galnt2
gabbr1,lpcat1
gabbr1,itga6
gabbr1,sec31a
gabbr1,cdca7
gabbr1,fdps
gabbr1,pfas
gabbr1,stard10
gabbr1,stxbp2
gabbr1,lad1
gabbr1,adam15
gabbr1,sun1
gabbr1,bsg
gabbr1,btg2
gabbr1,pdk1
gabbr1,ddah2
gabbr1,manba
gabbr1,tnk2
gabbr1,itgav
gabbr1,ass1
gabbr1,timp3
gabbr1,hsph1
gabbr1,ube2c
gabbr1,cdc20
gabbr1,slc7a6
gabbr1,cers4
gabbr1,asns
gabbr1,tex264
gabbr1,bex4
gabbr1,nasp
gabbr1,wdr1
gabbr1,aars
gabbr1,kank3
gabbr1,p3h1
gabbr1,gcnt1
gabbr1,calr
gabbr1,arf4
gabbr1,zfyve21
gabbr1,retreg2
gabbr1,cenpv
gabbr1,bend5
gabbr1,glmp
gabbr1,eps8
gabbr1,appbp2
gabbr1,tubb6
gabbr1,slc9a6
gabbr1,herpud1
gabbr1,tspan9
gabbr1,tmem165
gabbr1,suz12
gabbr1,anxa2
gabbr1,tmed2
gabbr1,bcat1
gabbr1,lrrk1
gabbr1,odc1
gabbr1,slc35f5
gabbr1,gsn
gabbr1,f2r
gabbr1,calm2
gabbr1,spock1
gabbr1,itga9
gabbr1,rbm38
gabbr1,ldlrap1
gabbr1,crip2
gabbr1,car2
gabbr1,selenow
gabbr1,nktr
gabbr1,cd63
gabbr1,rrbp1
gabbr1,ilk
gabbr1,ifrd1
gabbr1,cyba
gabbr1,ccne1
gabbr1,rlim
gabbr1,rev1
gabbr1,plscr1
gabbr1,tax1bp3
gabbr1,myo5b
gabbr1,plod2
gabbr1,lmf2
gabbr1,st3gal6
gabbr1,psme2
gabbr1,tgfbr3
gabbr1,rras2
gabbr1,fndc3a
gabbr1,nrg1
gabbr1,timp2
gabbr1,ccn2
gabbr1,mapkapk2
gabbr1,gfpt2
gabbr1,zfp57
gabbr1,hyou1
gabbr1,bex1
gabbr1,sec61a1
gabbr1,gpx3
gabbr1,pros1
gabbr1,pgd
gabbr1,hells
gabbr1,fam129b
gabbr1,slc16a1
gabbr1,aplp1
gabbr1,tpm4
gabbr1,ckap4
gabbr1,man1a2
gabbr1,slc25a36
gabbr1,p3h2
gabbr1,chn2
gabbr1,resf1
gabbr1,ly6e
gabbr1,ddx21
gabbr1,frmd4a
gabbr1,atg16l2
gabbr1,sec24d
gabbr1,etv5
gabbr1,lrrc1
gabbr1,tyro3
gabbr1,nid1
gabbr1,myh9
gabbr1,ptpn14
gabbr1,cdh1
gabbr1,fam102a
gabbr1,plekha7
gabbr1,msc
gabbr1,erp29
gabbr1,lifr
gabbr1,tmem59
gabbr1,dkc1
gabbr1,srm
gabbr1,pcolce2
gabbr1,ank
gabbr1,fn1
gabbr1,lamp2
gabbr1,clcn5
gabbr1,vsir
gabbr1,prdx1
gabbr1,gfpt1
gabbr1,hspg2
gabbr1,usp3
gabbr1,bex3
gabbr1,arpc1b
gabbr1,mdm2
gabbr1,sdc4
gabbr1,rif1
gabbr1,impdh1
gabbr1,cd9
gabbr1,parva
gabbr1,manf
gabbr1,gls
gabbr1,sord
gabbr1,rrm2
gabbr1,slc25a5
gabbr1,htra1
gabbr1,hspa5
gabbr1,pxdn
gabbr1,adam19
gabbr1,mov10
gabbr1,pcsk6
gabbr1,dcxr
gabbr1,fndc3b
gabbr1,ttc7
gabbr1,nagk
gabbr1,cemip
gabbr1,slc20a1
gabbr1,ildr1
gabbr1,dab2
gabbr1,hmces
gabbr1,plk2
gabbr1,p4hb
gabbr1,hspb1
gabbr1,zfpm1
gabbr1,podxl
gabbr1,isyna1
gabbr1,csrp2
gabbr1,bmper
gabbr1,plod3
gabbr1,nfya
gabbr1,trim2
gabbr1,col4a2
gabbr1,col4a1
gabbr1,b2m
gabbr1,slc6a6
gabbr1,nsmaf
gabbr1,plod1
gabbr1,carmil1
gabbr1,parp1
gabbr1,sfi1
gabbr1,tet2
gabbr1,slc7a5
gabbr1,ctsz
gabbr1,2410141k09rik
gabbr1,uchl1
gabbr1,spns2
gabbr1,eif2s2
gabbr1,zyx
gabbr1,msantd3
gabbr1,lefty2
gabbr1,gdpd5
gabbr1,dppa4
gabbr1,nrg2
gabbr1,cth
gabbr1,cald1
gabbr1,lrp2
gabbr1,cdh6
gabbr1,atp13a3
gabbr1,sgk1
gabbr1,nedd4
gabbr1,morc4
gabbr1,ampd2
gabbr1,mylpf
gabbr1,ube2s
gabbr1,hs3st1
gabbr1,ulk1
gabbr1,lrrc8d
gabbr1,rdm1
gabbr1,pik3r1
gabbr1,phldb2
gabbr1,mras
gabbr1,stard8
gabbr1,arhgef5
gabbr1,stag3
gabbr1,ehd1
gabbr1,app
gabbr1,snx1
gabbr1,rbbp7
gabbr1,mt2
gabbr1,iqsec1
gabbr1,anxa5
gabbr1,kit
gabbr1,lamc1
gabbr1,uhrf1
gabbr1,runx1
gabbr1,cltc
gabbr1,arhgef40
gabbr1,hsp90b1
gabbr1,hsp90aa1
gabbr1,eed
gabbr1,myl6
gabbr1,tspan4
gabbr1,akap12
gabbr1,tuba4a
gabbr1,nrf1
gabbr1,ddah1
gabbr1,ppp2r5a
gabbr1,pltp
gabbr1,phlda3
gabbr1,pcna
gabbr1,man1a
gabbr1,basp1
gabbr1,fbxo5
gabbr1,ctsa
gabbr1,adgre5
gabbr1,emp2
gabbr1,ccnd3
gabbr1,tagln2
gabbr1,gramd1a
gabbr1,ubald2
gabbr1,tle1
gabbr1,plxna1
gabbr1,amotl2
gabbr1,apobec3
gabbr1,tubb4b
gabbr1,zfp600
gabbr1,agpat4
gabbr1,enah
gabbr1,atp6v0b
gabbr1,tmem150a
gabbr1,tcf15
gabbr1,mrps5
gabbr1,calm1
gabbr1,cachd1
gabbr1,slc38a2
gabbr1,prss35
gabbr1,msi2
gabbr1,cobl
gabbr1,ckb
gabbr1,sema4c
gabbr1,lama5
gabbr1,shkbp1
gabbr1,rpp25
gabbr1,pde4dip
gabbr1,id3
gabbr1,bnc2
gabbr1,fgfr3
gabbr1,kdm3a
gabbr1,kdelr3
gabbr1,col27a1
gabbr1,l1td1
gabbr1,rbm47
gabbr1,fgf10
gabbr1,akt1
gabbr1,ung
gabbr1,krtcap2
gabbr1,cobll1
gabbr1,pfkp
gabbr1,ndrg4
gabbr1,glul
gabbr1,msh6
gabbr1,rbpj
gabbr1,kat2b
gabbr1,peg3
gabbr1,plxnb2
gabbr1,arhgap21
gabbr1,sat1
gabbr1,esrrb
gabbr1,nup210
gabbr1,mcam
gabbr1,khdc3
gabbr1,igfbp2
gabbr1,hirip3
gabbr1,ctdspl
gabbr1,lasp1
gabbr1,mpp1
gabbr1,jam2
gabbr1,utf1
gabbr1,slc6a8
gabbr1,txnip
gabbr1,phc1
gabbr1,klf6
gabbr1,pla2g1b
gabbr1,tfeb
gabbr1,tdh
gabbr1,cdkn1a
gabbr1,atp1b1
gabbr1,sms
gabbr1,fkbp11
gabbr1,senp3
gabbr1,slco3a1
gabbr1,p3h4
gabbr1,lamb1
gabbr1,smarca2
gabbr1,gprc5c
gabbr1,epas1
gabbr1,wdr45
gabbr1,fxyd6
gabbr1,car4
gabbr1,mkrn1
gabbr1,nr0b1
gabbr1,snurf
gabbr1,creb3
gabbr1,upp1
gabbr1,fblim1
gabbr1,egr1
gabbr1,obsl1
gabbr1,eif4a2
gabbr1,slc1a5
gabbr1,itpk1
gabbr1,pitpnc1
gabbr1,alg13
gabbr1,kat6b
gabbr1,parvb
gabbr1,ubqln2
gabbr1,klf3
gabbr1,gnas
gabbr1,tcea3
gabbr1,bcam
gabbr1,dnmt3a
gabbr1,efemp2
gabbr1,mt1
gabbr1,tmem144
gabbr1,mtcl1
gabbr1,rbpms2
gabbr1,fgf4
gabbr1,txndc12
gabbr1,icam1
gabbr1,fst
gabbr1,commd3
gabbr1,tcf7l2
gabbr1,rpl39l
gabbr1,cul7
gabbr1,mybl2
gabbr1,got1
gabbr1,kdm5b
gabbr1,ldhb
gabbr1,sinhcaf
gabbr1,sfmbt2
gabbr1,ifitm2
gabbr1,tcn2
gabbr1,fgf3
gabbr1,cited2
gabbr1,mymx
gabbr1,zbtb10
gabbr1,prps2
gabbr1,hspa8
gabbr1,chst15
gabbr1,slc7a3
gabbr1,dkk1
gabbr1,pth1r
gabbr1,grb10
gabbr1,actg1
gabbr1,ndrg1
gabbr1,etl4
gabbr1,krt18
gabbr1,tubb2b
gabbr1,epha2
gabbr1,flrt3
gabbr1,plat
gabbr1,etv4
gabbr1,foxq1
gabbr1,tceal9
gabbr1,mpzl2
gabbr1,tenm4
gabbr1,vegfa
gabbr1,lgals3
gabbr1,hist1h1b
gabbr1,bcl3
gabbr1,ggta1
gabbr1,notum
gabbr1,gabbr1
gabbr1,msl3
gabbr1,hist1h2ac
gabbr1,pcbd1
gabbr1,krt19
gabbr1,aqp3
gabbr1,klf2
gabbr1,eva1a
gabbr1,mdk
gabbr1,hk2
gabbr1,renbp
gabbr1,elovl6
gabbr1,gata4
gabbr1,fabp3
gabbr1,vill
gabbr1,trim28
gabbr1,myo1c
gabbr1,hist1h2bk
gabbr1,vim
gabbr1,zfp979
gabbr1,gabarap
gabbr1,hist1h1d
gabbr1,chchd10
gabbr1,dpp4
gabbr1,morf4l2
gabbr1,dtx1
gabbr1,trp53
gabbr1,calcoco2
gabbr1,mcm2
gabbr1,gjb3
gabbr1,dusp6
gabbr1,zfp990
gabbr1,pdgfra
gabbr1,s100a6
gabbr1,cbx7
gabbr1,zfp42
gabbr1,st5
gabbr1,socs2
gabbr1,plaur
gabbr1,gja1
gabbr1,ehmt2
gabbr1,cnn2
gabbr1,rcc2
gabbr1,kcng1
gabbr1,trh
gabbr1,id2
gabbr1,rasgrp2
gabbr1,stmn1
gabbr1,epha4
gabbr1,zfp710
gabbr1,eps8l2
gabbr1,gsta4
gabbr1,sox7
gabbr1,pdgfa
gabbr1,hsf2bp
gabbr1,nanog
gabbr1,lamb2
gabbr1,pipox
gabbr1,pou5f1
gabbr1,elf3
gabbr1,sox2
gabbr1,cyp26a1
gabbr1,spry4
gabbr1,cox7a1
gabbr1,eda2r
gabbr1,ctbp2
gabbr1,rcn3
gabbr1,hmga1b
gabbr1,hmga1
gabbr1,ddit3
gabbr1,fbxo15
gabbr1,pml
gabbr1,vamp8
gabbr1,sparc
gabbr1,ifi30
gabbr1,zfp532
gabbr1,tet1
gabbr1,hist1h4k
gabbr1,laptm5
gabbr1,dusp9
gabbr1,marcks
gabbr1,gata6
gabbr1,serping1
gabbr1,dppa2
gabbr1,hist1h2bl
gabbr1,hist1h2ai
gabbr1,myo7a
gabbr1,tbx3
gabbr1,spp1
gabbr1,zscan10
gabbr1,hist1h3h
gabbr1,cited1
gabbr1,tmsb4x
gabbr1,spry2
gabbr1,serpinh1
gabbr1,apoe
gabbr1,ifitm1
gabbr1,klf4
gabbr1,ltbp4
gabbr1,tdgf1
gabbr1,ier2
gabbr1,hist1h2af
gabbr1,myc
gabbr1,zic3
gabbr1,jarid2
gabbr1,krt8
gabbr1,ifitm3
gabbr1,cmklr1
gabbr1,slc17a9
gabbr1,hist1h1a
gabbr1,igf2
gabbr1,anp32a
gabbr1,tgif1
gabbr1,tcl1
gabbr1,mycn
gabbr1,tinagl1
gabbr1,clic1
gabbr1,hist1h2bf
gabbr1,2200002d01rik
gabbr1,tgm1
gabbr1,smad7
gabbr1,cryab
gabbr1,ccnd2
gabbr1,ccnd1
gabbr1,foxh1
gabbr1,oplah
gabbr1,ly6g6e
gabbr1,pdpn
gabbr1,pcolce
gabbr1,hist1h2bn
gabbr1,hist1h2ak
gabbr1,zfp462
gabbr1,hnf1b
gabbr1,dennd2c
gabbr1,au018091
gabbr1,thbd
gabbr1,srgn
gabbr1,akr1b8
gabbr1,lefty1
gabbr1,cldn6
gabbr1,fam25c
gabbr1,susd2
gabbr1,bmp4
gabbr1,xaf1
gabbr1,arhgap45
gabbr1,sept1
gabbr1,csrp1
gabbr1,krt17
gabbr1,gpa33
gabbr1,hkdc1
gata4,got1
gata4,rdm1
gata4,top2a
gata4,asah1
gata4,vkorc1
gata4,calm2
gata4,fzr1
gata4,ube2c
gata4,ccnb2
gata4,ect2
gata4,cox7a1
gata4,akr1b3
gata4,sfi1
gata4,herpud1
gata4,gaa
gata4,tpx2
gata4,nusap1
gata4,cdc20
gata4,ube2s
gata4,cltc
gata4,kpna2
gata4,nfatc2ip
gata4,runx1
gata4,hsp90b1
gata4,hist1h4k
gata4,ubald2
gata4,spc25
gata4,hist1h2ac
gata4,hist1h2bk
gata4,slc16a1
gata4,upp1
gata4,tubb4b
gata4,mtf2
gata4,arf4
gata4,fbxo5
gata4,hdlbp
gata4,trim28
gata4,mcm6
gata4,pdia5
gata4,podxl
gata4,pdia4
gata4,calu
gata4,dnajc10
gata4,lifr
gata4,idi1
gata4,pfas
gata4,dusp6
gata4,cdca7
gata4,sec23a
gata4,mdn1
gata4,senp3
gata4,ccnb1
gata4,sun1
gata4,srprb
gata4,spns2
gata4,manf
gata4,hspa5
gata4,tfrc
gata4,fam83d
gata4,bub1b
gata4,hist1h2bl
gata4,hist1h2ai
gata4,hist1h2bf
gata4,cald1
gata4,suz12
gata4,fbp2
gata4,ppp2r5a
gata4,nagk
gata4,galnt2
gata4,myo6
gata4,cdc42se2
gata4,4930402h24rik
gata4,slc6a6
gata4,sec31a
gata4,ddx21
gata4,lrrc8d
gata4,kdelr2
gata4,pdia3
gata4,marc2
gata4,klf2
gata4,pofut2
gata4,xbp1
gata4,nktr
gata4,tnk2
gata4,pmm1
gata4,ctnnal1
gata4,gfpt1
gata4,pcna
gata4,slc25a36
gata4,mme
gata4,amotl2
gata4,hist1h3h
gata4,abcc5
gata4,plekha7
gata4,tmem214
gata4,rmc1
gata4,setx
gata4,p4hb
gata4,jpt1
gata4,gls
gata4,tmem9
gata4,lad1
gata4,rffl
gata4,apaf1
gata4,pttg1ip
gata4,p3h2
gata4,atg16l2
gata4,ccng1
gata4,rpn1
gata4,sdf2l1
gata4,ranbp17
gata4,colgalt1
gata4,creb3l2
gata4,nrg1
gata4,cenpv
gata4,appbp2
gata4,pxdn
gata4,serpinh1
gata4,tle1
gata4,pfkl
gata4,sdcbp
gata4,txndc5
gata4,app
gata4,acadm
gata4,phc1
gata4,gga2
gata4,etv4
gata4,mcfd2
gata4,nrg2
gata4,p3h4
gata4,htra1
gata4,impdh1
gata4,crtap
gata4,hook1
gata4,lama1
gata4,itgav
gata4,manba
gata4,p3h1
gata4,selenok
gata4,lrrc1
gata4,asns
gata4,tmem165
gata4,ehd1
gata4,pitpnc1
gata4,ccn2
gata4,rnf157
gata4,chn2
gata4,fahd2a
gata4,myl6
gata4,itm2b
gata4,pipox
gata4,pdgfra
gata4,st3gal6
gata4,zfp57
gata4,tpd52
gata4,ttc7
gata4,notum
gata4,sh3pxd2b
gata4,gprc5c
gata4,2410141k09rik
gata4,sinhcaf
gata4,rnpep
gata4,hsph1
gata4,myh9
gata4,mkrn1
gata4,vangl1
gata4,hs3st1
gata4,glipr1
gata4,kit
gata4,gsr
gata4,stmn1
gata4,tpm4
gata4,icam1
gata4,igfbp2
gata4,pfkp
gata4,fbxo15
gata4,man1a
gata4,lrrk1
gata4,timp2
gata4,rif1
gata4,gldc
gata4,slc1a5
gata4,rpp25
gata4,lrp2
gata4,pcolce2
gata4,pcsk6
gata4,slco3a1
gata4,gnptab
gata4,cdh1
gata4,lama5
gata4,col27a1
gata4,pde4dip
gata4,spp1
jarid2,sfi1
jarid2,rdm1
jarid2,trim2
jarid2,slco3a1
jarid2,esrrb
jarid2,fgf3
jarid2,htra1
jarid2,col27a1
jarid2,stag3
jarid2,tgfbr3
jarid2,cyp26a1
jarid2,retreg2
jarid2,fgfr3
jarid2,gnas
jarid2,lrrk1
jarid2,cachd1
jarid2,fst
jarid2,bmper
jarid2,col4a2
jarid2,col4a1
jarid2,foxq1
jarid2,p3h2
jarid2,sox7
jarid2,serpine2
jarid2,grb10
jarid2,frmd4a
jarid2,cited1
jarid2,pth1r
jarid2,tpm1
jarid2,app
jarid2,cdh6
jarid2,chst15
jarid2,igf2
jarid2,hist1h2ac
jarid2,spock1
jarid2,st3gal6
jarid2,pdgfra
jarid2,podxl
jarid2,mfsd1
jarid2,cobll1
jarid2,nrg2
jarid2,zfpm1
jarid2,man1a
jarid2,ctdspl
jarid2,p4ha2
jarid2,gdpd5
jarid2,hist1h2bn
jarid2,hist1h2ak
jarid2,myo5b
jarid2,gas6
jarid2,nrg1
jarid2,hist1h2bl
jarid2,hist1h2ai
jarid2,cpm
jarid2,hs3st1
jarid2,chn2
jarid2,parva
jarid2,ddah1
jarid2,zbtb10
jarid2,msc
jarid2,lad1
jarid2,nsmaf
jarid2,lasp1
jarid2,hnf1b
jarid2,hist1h2bk
jarid2,plk2
jarid2,ank
jarid2,lrp2
jarid2,pde4dip
jarid2,dpp4
jarid2,ets1
jarid2,dkk1
jarid2,gprc5c
jarid2,hist1h1d
jarid2,ccnd2
jarid2,odc1
jarid2,timp2
jarid2,id3
jarid2,obsl1
jarid2,thbd
jarid2,pxdn
jarid2,phldb2
jarid2,khdc3
jarid2,lamb1
jarid2,stard10
jarid2,fgf10
jarid2,car4
jarid2,acp6
jarid2,spns2
jarid2,usp3
jarid2,ptpn14
jarid2,arhgap29
jarid2,atg16l2
jarid2,sox17
jarid2,abhd5
jarid2,tmed9
jarid2,timp3
jarid2,smarca2
jarid2,sh3pxd2b
jarid2,dtx1
jarid2,gsn
jarid2,rtn1
jarid2,amfr
jarid2,arhgef5
jarid2,vim
jarid2,dab2
jarid2,morc4
jarid2,ghr
jarid2,epas1
jarid2,tns1
jarid2,mapkapk2
jarid2,notum
jarid2,galnt2
jarid2,phlda3
jarid2,gldc
jarid2,kdm3a
jarid2,zyx
jarid2,cemip
jarid2,b2m
jarid2,peg3
jarid2,clcn5
jarid2,plod2
jarid2,eva1a
jarid2,vsir
jarid2,itga9
jarid2,ppib
jarid2,mras
jarid2,lama1
jarid2,bend5
jarid2,adam15
jarid2,gata4
jarid2,rbms1
jarid2,tenm4
jarid2,rbm47
jarid2,plxna1
jarid2,fgfr4
jarid2,gng10
jarid2,sgk1
jarid2,me1
jarid2,car2
jarid2,commd3
jarid2,mt1
jarid2,impdh1
jarid2,ass1
jarid2,kcng1
jarid2,sri
jarid2,hist1h2bf
jarid2,p3h4
jarid2,epha4
jarid2,egr1
jarid2,rnpep
jarid2,bag2
jarid2,sema4c
jarid2,hist1h4k
jarid2,hspa8
jarid2,dap
jarid2,pdia5
jarid2,patj
jarid2,gcnt1
jarid2,shroom3
jarid2,adam19
jarid2,slc7a6
jarid2,slc25a4
jarid2,trp53
jarid2,kit
jarid2,krt18
jarid2,cenpv
jarid2,cotl1
jarid2,ttc7
jarid2,gorasp2
jarid2,ndrg1
jarid2,arhgef40
jarid2,selenos
jarid2,fndc3a
jarid2,pnp
jarid2,eps8
jarid2,rev1
jarid2,hspb1
jarid2,cdkn1a
jarid2,krt19
jarid2,echdc2
jarid2,sec61a1
jarid2,ppp2r5a
jarid2,rab3il1
jarid2,pcsk6
jarid2,rhpn1
jarid2,man1a2
jarid2,tcf7l2
