Gene1,Gene2,Score
cbx7,9430015g10rik,116.0
cbx7,prps2,143.0
cbx7,tbc1d5,206.0
cbx7,ppm1f,203.0
cbx7,rrm1,201.0
cbx7,lrrc59,201.0
cbx7,syk,194.0
cbx7,sppl2b,194.0
cbx7,gmfb,107.0
cbx7,gbp7,193.0
cbx7,ppp1cb,192.0
cbx7,wdhd1,191.0
cbx7,stxbp4,191.0
cbx7,dock11,190.0
cbx7,mgat5,183.0
cbx7,mdn1,181.0
cbx7,slc20a1,179.0
cbx7,xrcc6,177.0
cbx7,ifrd2,174.0
cbx7,chrnb1,170.0
cbx7,cdk18,169.0
cbx7,prc1,166.0
cbx7,gpd1l,164.0
cbx7,nedd1,162.0
cbx7,egr1,161.0
cbx7,nuf2,159.0
cbx7,ddx60,157.0
cbx7,cln5,157.0
cbx7,zfp53,155.0
cbx7,nfat5,154.0
cbx7,uba2,152.0
cbx7,rasa4,150.0
cbx7,alas1,150.0
cbx7,gmcl1,149.0
cbx7,pfkp,148.0
cbx7,slc19a1,146.0
cbx7,ptdss1,145.0
cbx7,akap8l,144.0
cbx7,sdf2l1,143.0
cbx7,prelid3b,143.0
cbx7,b230219d22rik,143.0
cbx7,ypel3,142.0
cbx7,stom,141.0
cbx7,wsb1,140.0
cbx7,h1f0,140.0
cbx7,dus1l,139.0
cbx7,ctsl,139.0
cbx7,tpm4,137.0
cbx7,cenpk,137.0
cbx7,topors,134.0
cbx7,hid1,134.0
cbx7,snap23,132.0
cbx7,dnajc5,132.0
cbx7,me2,130.0
cbx7,herpud1,130.0
cbx7,dlst,129.0
cbx7,rpa1,128.0
cbx7,rnf4,128.0
cbx7,strap,125.0
cbx7,arl8b,125.0
cbx7,ndrg2,124.0
cbx7,atad2,124.0
cbx7,slc30a5,123.0
cbx7,rab37,123.0
cbx7,pttg1ip,123.0
cbx7,cad,123.0
cbx7,arrdc4,123.0
cbx7,prep,122.0
cbx7,pold1,122.0
cbx7,iars,122.0
cbx7,dpp8,122.0
cbx7,txndc11,121.0
cbx7,pcmtd2,120.0
cbx7,nusap1,119.0
cbx7,tmx4,117.0
cbx7,osbpl8,117.0
cbx7,tmem97,116.0
cbx7,timm50,116.0
cbx7,rps6ka5,116.0
cbx7,zfp24,115.0
cbx7,xpc,115.0
cbx7,tipin,115.0
cbx7,fes,113.0
cbx7,siglecg,112.0
cbx7,procr,112.0
cbx7,nolc1,111.0
cbx7,cenpf,109.0
cbx7,cdca3,109.0
cbx7,h2afx,108.0
cbx7,ahcyl1,108.0
cbx7,seh1l,107.0
cbx7,prmt5,107.0
cbx7,gars,107.0
cbx7,elac2,107.0
cbx7,dusp1,106.0
cbx7,fdft1,103.0
cbx7,dnajc11,103.0
cbx7,coq8a,103.0
cbx7,cipc,103.0
cbx7,prmt7,102.0
cbx7,msmo1,102.0
cbx7,mars,102.0
cbx7,fcho2,102.0
cbx7,cse1l,102.0
cbx7,wdr43,101.0
gata2,irf9,2945.0
gata2,xrcc6,3212.0
gata2,wsb1,2668.0
gata2,itsn1,2493.0
gata2,mto1,1778.0
gata2,tnpo1,2270.0
gata2,padi4,1354.0
gata2,mfsd1,1824.0
gata2,pik3r2,1837.0
gata2,csf2rb,1468.0
gata2,cltc,1716.0
gata2,txnip,1431.0
gata2,psat1,1285.0
gata2,rassf4,2144.0
gata2,rptor,1596.0
gata2,tor3a,2082.0
gata2,stxbp4,2077.0
gata2,art4,2157.0
gata2,tmem229b,2135.0
gata2,eftud2,1857.0
gata2,btg2,1368.0
gata2,hexa,1313.0
gata2,slc2a3,1366.0
gata2,tespa1,670.0
gata2,tmx4,1695.0
gata2,por,1609.0
gata2,gclc,1442.0
gata2,tecpr1,1515.0
gata2,hdac7,1217.0
gata2,rab37,2143.0
gata2,hyou1,1816.0
gata2,cenpo,1588.0
gata2,zdhhc6,1549.0
gata2,cd274,1419.0
gata2,sgms1,2134.0
gata2,dnajc11,1508.0
gata2,pno1,1575.0
gata2,asf1b,1836.0
gata2,cd63,1348.0
gata2,ifrd2,1631.0
gata2,cst7,1544.0
gata2,rab44,1775.0
gata2,nup85,1220.0
gata2,dnajc10,1583.0
gata2,gmfb,1043.0
gata2,rrm1,1234.0
gata2,isyna1,1237.0
gata2,neurl3,1061.0
gata2,lonp2,1276.0
gata2,psmd9,1229.0
gata2,aldh9a1,1432.0
gata2,ptpn7,897.0
gata2,nuf2,1324.0
gata2,slbp,1247.0
gata2,slc18a2,948.0
gata2,cish,772.0
gata2,pcmtd1,1135.0
gata2,d1ertd622e,1048.0
gata2,pla2g15,1269.0
gata2,nrros,1419.0
gata2,st8sia4,1194.0
gata2,tfr2,1772.0
gata2,dpp8,1326.0
gata2,kat7,1336.0
gata2,cyp4v3,1339.0
gata2,prmt5,1579.0
gata2,cs,1771.0
gata2,fcer1g,1356.0
gata2,btk,1273.0
gata2,dnm1l,1063.0
gata2,spns2,1527.0
gata2,igfbp4,1144.0
gata2,ypel3,1175.0
gata2,jun,1103.0
gata2,frrs1,1845.0
gata2,mars,940.0
gata2,sla2,1325.0
gata2,mapkapk3,840.0
gata2,ahcyl1,1150.0
gata2,nmd3,1002.0
gata2,micu1,964.0
gata2,rangap1,1947.0
gata2,elmo2,773.0
gata2,dcaf13,1038.0
gata2,spns3,1216.0
gata2,phf5a,987.0
gata2,mki67,733.0
gata2,fam189b,704.0
gata2,ctla2a,878.0
gata2,mcm7,1074.0
gata2,herpud1,933.0
gata2,otud6b,782.0
gata2,incenp,1078.0
gata2,napsa,794.0
gata2,sec23ip,1152.0
gata2,ube2l6,835.0
gata2,mllt3,702.0
gata2,gng12,871.0
gata2,idh1,813.0
gata2,usp10,952.0
gata2,gfi1b,713.0
gata2,atp10a,1067.0
gata2,angpt1,1073.0
gata2,slc35a4,711.0
gata2,armt1,872.0
gata2,cbx5,1189.0
gata2,wdr43,895.0
gata2,rcor1,850.0
gata2,eif4enif1,758.0
gata2,tmx3,856.0
gata2,tars,925.0
gata2,plin3,1083.0
gata2,mtmr6,902.0
gata2,fbxo5,819.0
gata2,copb1,889.0
gata2,ppp1r15a,734.0
gata2,h1f0,907.0
gata2,top3b,582.0
gata2,timm50,1012.0
gata2,racgap1,997.0
gata2,fcgr3,937.0
gata2,tspan14,764.0
gata2,hacd4,763.0
gata2,hjurp,850.0
gata2,api5,713.0
gata2,arl6ip6,853.0
gata2,vkorc1l1,739.0
gata2,rhof,807.0
gata2,pole3,733.0
gata2,stom,769.0
gata2,elovl5,760.0
gata2,gtf2h1,599.0
gata2,eef1e1,660.0
gata2,adssl1,388.0
gata2,calcrl,659.0
gata2,gtf2f1,858.0
gata2,rpa2,1193.0
gata2,ipo9,470.0
gata2,ezr,837.0
gata2,rcc1,736.0
gata2,mgat1,559.0
gata2,mad2l1,1026.0
gata2,immt,788.0
gata2,cers4,738.0
gata2,h2afx,539.0
gata2,fbxw11,631.0
gata2,chordc1,663.0
gata2,h2-dma,582.0
gata2,tmem184c,538.0
gata2,maml3,653.0
gata2,tcp11l2,943.0
gata2,hacd3,599.0
gata2,prmt7,551.0
gata2,xpc,843.0
gata2,fastkd3,564.0
gata2,tes,731.0
gata2,dus1l,701.0
gata2,lax1,547.0
gata2,atrn,702.0
gata2,pla2g12a,756.0
gata2,fuca2,669.0
gata2,tnfrsf21,592.0
gata2,wdr5,599.0
gata2,laptm4b,522.0
gata2,mtrex,781.0
gata2,slfn2,524.0
gata2,top2a,791.0
gata2,tubgcp2,469.0
gata2,cdca5,641.0
gata2,gem,710.0
gata2,morc3,628.0
gata2,farsb,981.0
gata2,camk2d,839.0
gata2,gns,506.0
gata2,rin3,587.0
gata2,rad51,502.0
gata2,mtfr1,579.0
gata2,lonp1,478.0
gata2,rbpms,490.0
gata2,soat1,587.0
gata2,gemin5,383.0
gata2,sptbn1,648.0
gata2,nfat5,482.0
gata2,mrpl20,448.0
gata2,eya2,814.0
gata2,ostm1,546.0
gata2,atp11c,414.0
gata2,ndufs1,697.0
gata2,gbp3,567.0
gata2,crebrf,375.0
gata2,tex10,527.0
gata2,shmt1,428.0
gata2,psme3,508.0
gata2,c1rl,1242.0
gata2,pbk,721.0
gata2,mis18bp1,590.0
gata2,dtl,530.0
gata2,myo1g,605.0
gata2,slc25a46,465.0
gata2,eif3b,468.0
gata2,slc16a1,505.0
gata2,slc29a1,1175.0
gata2,stat2,493.0
gata2,nup88,396.0
gata2,scarb1,708.0
gata2,slc20a1,491.0
gata2,trmt11,454.0
gata2,b230219d22rik,462.0
gata2,unc93b1,572.0
gata2,ube2c,417.0
gata2,med16,576.0
gata2,stx3,385.0
gata2,cdt1,466.0
gata2,fastkd2,905.0
gata2,eml4,401.0
gata2,nptn,378.0
gata2,zfp53,390.0
gata2,slc26a2,459.0
gata2,hnrnpll,382.0
gata2,slc25a38,791.0
gata2,dusp1,377.0
gata2,cd244a,420.0
gata2,abhd17b,465.0
gata2,gusb,404.0
gata2,rpa1,392.0
gata2,ptdss1,460.0
gata2,abl1,322.0
gata2,cenpk,450.0
gata2,fignl1,453.0
gata2,nolc1,361.0
gata2,ccna2,315.0
gata2,il27ra,523.0
gata2,cipc,383.0
gata2,tsc22d3,413.0
gata2,hspa1a,549.0
gata2,rfc4,457.0
gata2,ddx20,438.0
gata2,tipin,411.0
gata2,tbc1d5,378.0
gata2,abcb8,483.0
gata2,nkg7,493.0
gata2,plekho2,370.0
gata2,gmcl1,437.0
gata2,fggy,505.0
gata2,adk,325.0
gata2,prelid3b,405.0
gata2,usp37,414.0
gata2,pole,237.0
gata2,cdc45,425.0
gata2,fem1b,276.0
gata2,arl8b,654.0
gata2,ccdc137,501.0
gata2,ncapd2,422.0
gata2,cnn3,727.0
gata2,txndc11,319.0
gata2,timm29,558.0
gata2,dock11,475.0
gata2,arid5a,336.0
gata2,trim35,331.0
gata2,hus1,412.0
gata2,cks2,339.0
gata2,wdr4,363.0
gata2,cenpa,928.0
gata2,tcn2,332.0
gata2,golim4,425.0
gata2,lrrc59,327.0
gata2,ctsf,662.0
gata2,eif2b1,338.0
gata2,osbpl8,346.0
gata2,clptm1l,314.0
gata2,nop2,348.0
gata2,akap8l,514.0
gata2,cers6,317.0
gata2,cbfb,443.0
gata2,polr1b,456.0
gata2,tsc22d1,309.0
gata2,rmnd5a,396.0
gata2,s100a6,326.0
gata2,slc7a4,435.0
gata2,btaf1,524.0
gata2,osbpl1a,293.0
gata2,uba7,451.0
gata2,nceh1,439.0
gata2,il6st,851.0
gata2,ppp1cb,244.0
gata2,cd44,426.0
gata2,ppat,311.0
gata2,mis12,242.0
gata2,smarca2,279.0
gata2,cfp,282.0
gata2,mtch2,302.0
gata2,dhx33,830.0
gata2,foxred1,486.0
gata2,abce1,344.0
gata2,nasp,544.0
gata2,tyrobp,407.0
gata2,qars,354.0
gata2,nadk,292.0
gata2,il21r,404.0
gata2,snrnp200,354.0
gata2,shisa5,400.0
gata2,mettl27,270.0
gata2,bid,314.0
gata2,pik3r1,415.0
gata2,atf7,304.0
gata2,msh6,254.0
gata2,pld3,284.0
gata2,mcm4,463.0
gata2,erlin1,298.0
gata2,itpr1,412.0
gata2,acox1,205.0
gata2,tmem97,274.0
gata2,atad2,294.0
gata2,nol9,267.0
gata2,atp6ap1,331.0
gata2,mob3c,329.0
gata2,snap23,283.0
gata2,slc30a5,263.0
gata2,coq8a,492.0
gata2,rel,315.0
gata2,fem1a,366.0
gata2,e2f4,269.0
gata2,mapk1,354.0
gata2,def8,289.0
gata2,shcbp1,517.0
gata2,ado,402.0
gata2,thada,478.0
gata2,plscr4,255.0
gata2,efcc1,362.0
gata2,nedd1,255.0
gata2,pecam1,254.0
gata2,gcnt2,243.0
gata2,cdk1,410.0
gata2,polr2b,261.0
gata2,irgm2,401.0
gata2,themis2,356.0
gata2,ftsj3,238.0
gata2,stt3b,283.0
gata2,trmt6,256.0
gata2,me2,305.0
gata2,ints13,250.0
gata2,gsr,173.0
gata2,mdn1,261.0
gata2,klf6,300.0
gata2,arfgef2,269.0
gata2,rabggtb,319.0
gata2,9430015g10rik,230.0
gata2,lap3,231.0
gata2,cdca7,187.0
gata2,cd9,672.0
gata2,ly9,266.0
gata2,ptprs,504.0
gata2,elac2,262.0
gata2,seh1l,276.0
gata2,psmg2,185.0
gata2,myct1,648.0
gata2,il12a,324.0
gata2,rexo4,246.0
gata2,dlst,224.0
gata2,4833439l19rik,244.0
gata2,isg20,358.0
gata2,xaf1,317.0
gata2,strap,217.0
gata2,nudt4,378.0
gata2,tomm70a,220.0
gata2,eaf1,305.0
gata2,aurkb,315.0
gata2,icam1,265.0
gata2,ggta1,273.0
gata2,arrdc4,401.0
gata2,alas1,247.0
gata2,ddx21,242.0
gata2,rtel1,239.0
gata2,nampt,290.0
gata2,smc2,330.0
gata2,cpa3,466.0
gata2,cln5,214.0
gata2,nde1,217.0
gata2,uap1,169.0
gata2,zbtb38,210.0
gata2,kctd12,350.0
gata2,anxa5,224.0
gata2,mtmr4,206.0
gata2,mc5r,377.0
gata2,abcg3,304.0
gata2,acaa2,159.0
gata2,topors,202.0
gata2,tm7sf3,238.0
gata2,cd34,226.0
gata2,gfm1,265.0
gata2,emilin1,223.0
gata2,mecom,519.0
gata2,lactb,219.0
gata2,nus1,271.0
gata2,mpzl1,212.0
gata2,clec4e,428.0
gata2,cenpe,324.0
gata2,taf12,203.0
gata2,pfkfb3,198.0
gata2,patl1,291.0
gata2,zfp367,293.0
gata2,pold1,202.0
gata2,nsun2,334.0
gata2,tm6sf1,292.0
gata2,nup155,225.0
gata2,sorl1,290.0
gata2,tbl3,194.0
gata2,bysl,228.0
gata2,ccdc50,183.0
gata2,iars2,247.0
gata2,aplp2,380.0
gata2,zfp322a,227.0
gata2,tmem206,283.0
gata2,nusap1,225.0
gata2,hlf,435.0
gata2,naa50,289.0
gata2,pcmtd2,190.0
gata2,ncapg2,210.0
gata2,acly,293.0
gata2,naprt,198.0
gata2,wdhd1,214.0
gata2,birc5,231.0
gata2,hars,185.0
gata2,odc1,182.0
gata2,cd48,269.0
gata2,atp13a1,280.0
gata2,fam91a1,234.0
gata2,plaa,213.0
gata2,xpnpep1,250.0
gata2,gars,229.0
gata2,cul3,189.0
gata2,adgrg3,263.0
gata2,slc39a6,196.0
gata2,elp2,196.0
gata2,iars,246.0
gata2,zfp945,517.0
gata2,rnf4,210.0
gata2,dhrs3,214.0
gata2,colgalt1,176.0
gata2,psmd6,205.0
gata2,ckap2,258.0
gata2,rps6ka5,234.0
gata2,zfp24,174.0
gata2,sirpa,178.0
gata2,cnrip1,181.0
gata2,ap1s2,190.0
gata2,idh3a,252.0
gata2,atg12,243.0
gata2,ap3s1,243.0
gata2,slc35b4,267.0
gata2,igtp,380.0
gata2,ptcd3,338.0
gata2,ctps,250.0
gata2,sgpp1,250.0
gata2,otud4,176.0
gata2,nudcd1,213.0
gata2,ddx39,212.0
gata2,sh2d5,245.0
gata2,gbp7,167.0
gata2,atp1b3,173.0
gata2,slc31a1,180.0
gata2,znrf2,168.0
gata2,mtr,193.0
gata2,aldoc,242.0
gata2,selenop,481.0
gata2,vps35,167.0
gata2,orc6,167.0
gata2,rpap1,159.0
gata2,aldh18a1,168.0
gata2,kif11,226.0
gata2,ubr7,161.0
gata2,mfsd14b,167.0
gata2,mcm10,472.0
gata2,nubp2,186.0
gata2,akna,175.0
gata2,mcm2,166.0
gata2,inpp5b,182.0
gata2,nup107,276.0
gata2,hdac2,169.0
gata2,slc44a2,232.0
gata2,jpt2,180.0
gata2,plxdc2,167.0
gata2,hsph1,245.0
gata2,ctc1,156.0
gata2,sppl2b,226.0
gata2,serpinb9,165.0
gata2,sesn1,210.0
gata2,fgl2,197.0
gata2,bace1,255.0
gata2,psen1,161.0
gata2,spc25,240.0
gata2,flnb,215.0
gata2,sfxn1,218.0
gata2,nudt19,218.0
gata2,orc2,154.0
gata2,mtor,430.0
gata2,fdft1,184.0
gata2,tomm40,176.0
gata2,fam171a1,149.0
gata2,metap1,144.0
gata2,rfc5,174.0
gata2,rab31,161.0
gata2,tacc3,178.0
gata2,cad,143.0
gata2,rad51ap1,187.0
gata2,hdc,210.0
gata2,socs2,173.0
gata2,ckap5,143.0
gata2,cybc1,160.0
gata2,ctsz,138.0
gata2,usp14,206.0
gata2,rad21,225.0
gata2,ncln,138.0
gata2,bcap29,204.0
gata2,etf1,153.0
gata2,f2r,202.0
gata2,serpinb6a,200.0
gata2,dck,199.0
gata2,pip4k2a,138.0
gata2,sort1,150.0
gata2,ccl4,195.0
gata2,mcm5,387.0
gata2,ankrd44,193.0
gata2,arhgef39,193.0
gata2,lyn,193.0
gata2,usp42,192.0
gata2,dnajc5,156.0
gata2,ddx1,199.0
gata2,cd93,147.0
gata2,csgalnact2,133.0
gata2,nup93,156.0
gata2,g6pdx,127.0
gata2,eif1ad,175.0
gata2,gm4951,372.0
gata2,abl2,138.0
gata2,gpd1l,212.0
gata2,cnih1,140.0
gata2,tyms,190.0
gata2,slc35e1,145.0
gata2,tfg,148.0
gata2,phkb,183.0
gata2,tubgcp3,136.0
gata2,emb,182.0
gata2,prss57,362.0
gata2,kif22,122.0
gata2,cse1l,155.0
gata2,acot9,122.0
gata2,prkcq,180.0
gata2,retreg1,359.0
gata2,mgat5,180.0
gata2,synj1,140.0
gata2,gng2,122.0
gata2,psme4,154.0
gata2,zfp451,176.0
gata2,uba2,122.0
gata2,fgfr1op,127.0
gata2,sf3b3,158.0
gata2,gmnn,174.0
gata2,nfam1,170.0
gata2,mcm3,116.0
gata2,far1,134.0
gata2,rnf38,124.0
gata2,prep,131.0
gata2,rgcc,173.0
gata2,lcp2,219.0
gata2,fam136a,335.0
gata2,ncapg,129.0
gata2,bc005561,167.0
gata2,phf10,185.0
gata2,nploc4,171.0
gata2,ndufv1,329.0
gata2,golt1b,165.0
gata2,cdc7,161.0
gata2,kctd20,114.0
gata2,psmd1,313.0
gata2,prpf4,313.0
gata2,ccnb2,157.0
gata2,tent5a,155.0
gata2,prodh,114.0
gata2,cdc20,308.0
gata2,knstrn,103.0
gata2,mief1,153.0
gata2,mthfd1,102.0
gata2,myo1f,149.0
gata2,fcgrt,296.0
gata2,fam102b,147.0
gata2,panx1,146.0
gata2,cstf2,101.0
gata2,mpi,144.0
gata2,kif20b,143.0
gata2,e2f8,142.0
gata2,utp4,142.0
gata2,cyp2j9,283.0
gata2,hcfc1,141.0
gata2,egr1,141.0
gata2,fstl1,280.0
gata2,memo1,140.0
gata2,ndrg1,276.0
gata2,lig1,139.0
gata2,hdgfl3,137.0
gata2,tgtp2,270.0
gata2,tgtp1,270.0
gata2,prkcd,135.0
gata2,prim1,133.0
gata2,9530068e07rik,265.0
gata2,zfp35,263.0
gata2,tec,132.0
gata2,ldhb,262.0
gata2,cdc6,134.0
gata2,cd52,262.0
gata2,ints8,115.0
gata2,rab38,129.0
gata2,man2a2,258.0
gata2,dhfr,130.0
gata2,cttn,258.0
gata2,prps2,127.0
gata2,enpp5,127.0
gata2,satb1,416.0
gata2,bub1b,252.0
gata2,ndrg2,251.0
gata2,spcs3,124.0
gata2,tbc1d10c,247.0
gata2,sdf2l1,124.0
gata2,kif13a,247.0
gata2,sh3bgrl,245.0
gata2,smpdl3a,122.0
gata2,serpina3g,141.0
gata2,ect2,243.0
gata2,syk,121.0
gata2,anxa2,241.0
gata2,rgs2,239.0
gata2,cd82,239.0
gata2,zdhhc13,118.0
gata2,jarid2,236.0
gata2,pstpip1,117.0
gata2,snap47,232.0
gata2,ly6a,232.0
gata2,zfp36,231.0
gata2,pitpnc1,116.0
gata2,dock10,116.0
gata2,atad1,116.0
gata2,prim2,114.0
gata2,tpx2,225.0
gata2,sec24d,113.0
gata2,pbx1,223.0
gata2,cyb5r1,115.0
gata2,lgals1,220.0
gata2,tbc1d9b,218.0
gata2,tab1,218.0
gata2,setd2,109.0
gata2,iigp1,218.0
gata2,dennd2d,109.0
gata2,zbtb20,217.0
gata2,nfkbia,215.0
gata2,serpinb1a,211.0
gata2,pttg1ip,211.0
gata2,arhgef18,211.0
gata2,slco4a1,105.0
gata2,acss2,105.0
gata2,gprasp1,208.0
gata2,rgs19,103.0
gata2,arcn1,106.0
gata2,casp12,205.0
gata2,vav3,204.0
gata2,mettl7a1,204.0
gata2,pik3ip1,201.0
gata2,map4k2,201.0
gata2,pdia4,197.0
gata2,zmiz1,196.0
gata2,cdca3,194.0
gata2,rpp40,192.0
gata2,ruvbl2,184.0
gata2,glb1,183.0
gata2,cdkn1c,181.0
gata2,timp2,180.0
gata2,spc24,180.0
gata2,fcho2,179.0
gata2,wdr55,177.0
gata2,pwp2,177.0
gata2,usp11,173.0
gata2,kpna3,172.0
gata2,mmrn1,171.0
gata2,tmem33,170.0
gata2,ctsl,169.0
gata2,anxa1,169.0
gata2,ctr9,165.0
gata2,mogs,158.0
gata2,lsp1,155.0
gata2,lman2l,153.0
gata2,csad,153.0
gata2,selenbp1,151.0
gata2,trim30d,150.0
gata2,prkch,150.0
gata2,cdca8,150.0
gata2,abcg2,150.0
gata2,tmem50b,149.0
gata2,snx30,147.0
gata2,rprd1b,146.0
gata2,flna,146.0
gata2,ckap2l,144.0
gata2,ppm1f,139.0
gata2,irf7,139.0
gata2,gmip,139.0
gata2,ercc8,139.0
gata2,abcb10,139.0
gata2,pygm,130.0
gata2,zfp422,129.0
gata2,ctla2b,129.0
gata2,ganab,128.0
gata2,pde4d,127.0
gata2,emcn,127.0
gata2,tcirg1,125.0
gata2,ranbp3,123.0
gata2,oasl2,123.0
gata2,pde4b,122.0
gata2,col4a2,122.0
gata2,apoe,121.0
gata2,gbp2,119.0
gata2,ndc1,118.0
gata2,hells,118.0
gata2,zfp467,114.0
gata2,tmem43,114.0
gata2,pfkp,113.0
gata2,ino80d,113.0
gata2,vsir,112.0
gata2,adsl,112.0
gata2,kcnk5,111.0
gata2,acox3,109.0
gata2,rasa4,108.0
gata2,srm,105.0
gata2,samd9l,104.0
gfi1b,gfi1b,2153.0
gfi1b,mpzl1,1534.0
gfi1b,itsn1,1296.0
gfi1b,asf1b,1175.0
gfi1b,d1ertd622e,965.0
gfi1b,pclaf,942.0
gfi1b,tnpo1,1174.0
gfi1b,tcf19,699.0
gfi1b,smarca2,1213.0
gfi1b,abhd17b,652.0
gfi1b,chordc1,698.0
gfi1b,gmip,896.0
gfi1b,arid5a,644.0
gfi1b,sec23ip,489.0
gfi1b,rel,501.0
gfi1b,hk3,619.0
gfi1b,pdia4,494.0
gfi1b,nfat5,427.0
gfi1b,egr1,384.0
gfi1b,tcp11l2,403.0
gfi1b,ypel3,441.0
gfi1b,fignl1,358.0
gfi1b,usp42,570.0
gfi1b,tmem97,361.0
gfi1b,myct1,770.0
gfi1b,tecpr1,403.0
gfi1b,birc5,326.0
gfi1b,mtmr6,284.0
gfi1b,nuf2,322.0
gfi1b,elovl5,364.0
gfi1b,dnajc10,291.0
gfi1b,patl1,426.0
gfi1b,gtf2h1,314.0
gfi1b,jun,689.0
gfi1b,clec12a,505.0
gfi1b,copb1,306.0
gfi1b,dock10,396.0
gfi1b,atp10a,356.0
gfi1b,mbnl3,555.0
gfi1b,clec4e,650.0
gfi1b,mrpl20,298.0
gfi1b,gmfb,225.0
gfi1b,hjurp,239.0
gfi1b,tmem43,250.0
gfi1b,rgs19,283.0
gfi1b,cfp,338.0
gfi1b,csgalnact1,502.0
gfi1b,procr,584.0
gfi1b,cltc,273.0
gfi1b,nasp,287.0
gfi1b,neurl3,531.0
gfi1b,ccdc50,192.0
gfi1b,idh1,362.0
gfi1b,timm29,284.0
gfi1b,tmem173,303.0
gfi1b,top3b,273.0
gfi1b,snrnp200,180.0
gfi1b,parp8,318.0
gfi1b,lrrc59,175.0
gfi1b,cd274,437.0
gfi1b,myo5a,322.0
gfi1b,zfp53,237.0
gfi1b,plaa,162.0
gfi1b,calcrl,238.0
gfi1b,polr1b,174.0
gfi1b,csf2rb,318.0
gfi1b,clptm1l,218.0
gfi1b,msh6,236.0
gfi1b,por,149.0
gfi1b,wdr5,229.0
gfi1b,map4k2,247.0
gfi1b,ado,398.0
gfi1b,txndc11,201.0
gfi1b,lig1,164.0
gfi1b,cdca3,256.0
gfi1b,dhrs3,233.0
gfi1b,cks1b,388.0
gfi1b,rtp4,386.0
gfi1b,fem1b,165.0
gfi1b,nolc1,382.0
gfi1b,aldh18a1,214.0
gfi1b,mamdc2,197.0
gfi1b,vav3,375.0
gfi1b,ptprs,245.0
gfi1b,usp37,361.0
gfi1b,rfc4,249.0
gfi1b,plppr3,234.0
gfi1b,pik3r2,185.0
gfi1b,nus1,175.0
gfi1b,mcm4,173.0
gfi1b,dpp8,128.0
gfi1b,cd244a,257.0
gfi1b,arfgef2,355.0
gfi1b,9430015g10rik,250.0
gfi1b,tyms,229.0
gfi1b,atad2,200.0
gfi1b,pim2,196.0
gfi1b,rrm1,197.0
gfi1b,pbk,192.0
gfi1b,znrf2,226.0
gfi1b,racgap1,197.0
gfi1b,adk,204.0
gfi1b,pole3,146.0
gfi1b,mc5r,208.0
gfi1b,tspan14,182.0
gfi1b,nceh1,191.0
gfi1b,rgs2,165.0
gfi1b,cdc7,156.0
gfi1b,cnrip1,202.0
gfi1b,tbc1d2b,224.0
gfi1b,gcnt2,185.0
gfi1b,def8,112.0
gfi1b,hsph1,293.0
gfi1b,flot2,290.0
gfi1b,mthfd1,161.0
gfi1b,ube2c,169.0
gfi1b,dnajc11,196.0
gfi1b,mcm7,176.0
gfi1b,mis18bp1,153.0
gfi1b,zdhhc6,148.0
gfi1b,tespa1,162.0
gfi1b,tomm70a,185.0
gfi1b,frrs1,149.0
gfi1b,acss2,148.0
gfi1b,nudcd1,266.0
gfi1b,glb1,201.0
gfi1b,rbpms,263.0
gfi1b,eef1e1,133.0
gfi1b,serpinb1a,258.0
gfi1b,fut7,258.0
gfi1b,cd44,156.0
gfi1b,rtel1,251.0
gfi1b,serpinb6a,170.0
gfi1b,mettl7a1,248.0
gfi1b,ctc1,247.0
gfi1b,mycn,244.0
gfi1b,cd82,244.0
gfi1b,rars,133.0
gfi1b,tex10,146.0
gfi1b,otud6b,132.0
gfi1b,hacd3,128.0
gfi1b,tacc3,239.0
gfi1b,gmnn,239.0
gfi1b,usp14,133.0
gfi1b,ncapg,152.0
gfi1b,dnm1l,158.0
gfi1b,osbpl8,129.0
gfi1b,ruvbl2,230.0
gfi1b,rprd1b,229.0
gfi1b,cstf2,229.0
gfi1b,eif2b1,227.0
gfi1b,psme4,147.0
gfi1b,ddx20,117.0
gfi1b,ect2,224.0
gfi1b,wdr43,220.0
gfi1b,fastkd3,115.0
gfi1b,slc18a2,218.0
gfi1b,icam1,217.0
gfi1b,trmt11,216.0
gfi1b,cdt1,216.0
gfi1b,rnf4,211.0
gfi1b,acox3,211.0
gfi1b,mtch2,210.0
gfi1b,irf8,207.0
gfi1b,rangap1,105.0
gfi1b,phf5a,206.0
gfi1b,otud4,111.0
gfi1b,mgat1,205.0
gfi1b,ctsl,205.0
gfi1b,akap8l,205.0
gfi1b,rmnd5a,104.0
gfi1b,wdr4,203.0
gfi1b,tnfrsf21,203.0
gfi1b,atp1b3,203.0
gfi1b,cdca5,201.0
gfi1b,scarb1,199.0
gfi1b,rptor,199.0
gfi1b,slc44a2,198.0
gfi1b,hus1,198.0
gfi1b,api5,113.0
gfi1b,itpr1,118.0
gfi1b,cenpk,196.0
gfi1b,dtl,118.0
gfi1b,nploc4,111.0
gfi1b,itgal,102.0
gfi1b,adssl1,193.0
gfi1b,ckap2,190.0
gfi1b,mad2l1,106.0
gfi1b,cd68,188.0
gfi1b,pecam1,187.0
gfi1b,dus1l,186.0
gfi1b,slco4a1,184.0
gfi1b,pcmtd1,184.0
gfi1b,dlst,184.0
gfi1b,tyrobp,182.0
gfi1b,fcgrt,182.0
